Municípios;Código municipal;UF;% do total geral
Cumbe;2801900;SE;22,67
Cunha;3513603;SP;61,27
Cunha Porã;4204707;SC;93,1
Cunhataí;4204756;SC;95,87
Cuparaque;3120839;MG;60,26
Cupira;2605004;PE;25,64
Curaçá;2909901;BA;14,55
Curimatá;2203206;PI;24,05
Curionópolis;1502772;PA;29,13
Curitiba;4106902;PR;93,15
Curitibanos;4204806;SC;92,1
Curiúva;4107009;PR;57,71
Currais;2203230;PI;15,79
Currais Novos;2403103;RN;32,96
Curral de Cima;2505279;PB;23,25
Curral de Dentro;3120870;MG;28,91
Curral Novo do Piauí;2203271;PI;4,13
Curral Velho;2505303;PB;10,68
Curralinho;1502806;PA;11,82
Curralinhos;2203255;PI;16,09
Curuá;1502855;PA;12,23
Curuçá;1502905;PA;20,49
Cururupu;2103703;MA;17,51
Curvelândia;5103437;MT;59,29
Curvelo;3120904;MG;52,37
Custódia;2605103;PE;15,11
Cutias;1600212;AP;65,71
Damianópolis;5206701;GO;50,47
Damião;2505352;PB;13,92
Damolândia;5206800;GO;70,15
Darcinópolis;1706506;TO;26,71
Dário Meira;2910008;BA;15,92
Datas;3121001;MG;36,85
David Canabarro;4306304;RS;88,12
Davinópolis;2103752;MA;33,09
Davinópolis;5206909;GO;69,79
Delfim Moreira;3121100;MG;68,22
Delfinópolis;3121209;MG;75,94
Delmiro Gouveia;2702405;AL;29,77
Delta;3121258;MG;47,31
Demerval Lobão;2203305;PI;30,52
Denise;5103452;MT;66,26
Deodápolis;5003454;MS;65,51
Deputado Irapuan Pinheiro;2304269;CE;22,1
Derrubadas;4306320;RS;86,13
Descalvado;3513702;SP;88,71
Descanso;4204905;SC;91,21
Descoberto;3121308;MG;60,41
Desterro;2505402;PB;17,17
Desterro de Entre Rios;3121407;MG;61,71
Desterro do Melo;3121506;MG;43,69
Dezesseis de Novembro;4306353;RS;86,92
Diadema;3513801;SP;88,1
Diamante;2505600;PB;8,35
Diamante D'Oeste;4107157;PR;76,36
Diamante do Norte;4107108;PR;78,67
Diamante do Sul;4107124;PR;78,28
Diamantina;3121605;MG;53,09
Diamantino;5103502;MT;80,29
Dianópolis;1707009;TO;40,16
Dias d'Ávila;2910057;BA;39,29
Dilermando de Aguiar;4306379;RS;75,07
Diogo de Vasconcelos;3121704;MG;43,84
Dionísio;3121803;MG;57,7
Dionísio Cerqueira;4205001;SC;83,4
Diorama;5207105;GO;79,45
Dirce Reis;3513850;SP;81,93
Dirceu Arcoverde;2203354;PI;8,56
Divina Pastora;2802007;SE;27,05
Divinésia;3121902;MG;61,19
Divino;3122009;MG;47,96
Divino das Laranjeiras;3122108;MG;52,18
Divino de São Lourenço;3201803;ES;53,62
Divinolândia;3513900;SP;83,74
Divinolândia de Minas;3122207;MG;59,26
Divinópolis;3122306;MG;78,88
Divinópolis de Goiás;5208301;GO;41,28
Divinópolis do Tocantins;1707108;TO;55,69
Divisa Alegre;3122355;MG;35,77
Divisa Nova;3122405;MG;67,21
Divisópolis;3122454;MG;20,73
Dobrada;3514007;SP;67,96
Dois Córregos;3514106;SP;82,2
Dois Irmãos;4306403;RS;95,34
Dois Irmãos das Missões;4306429;RS;70,05
Dois Irmãos do Buriti;5003488;MS;50,76
Dois Irmãos do Tocantins;1707207;TO;43,41
Dois Lajeados;4306452;RS;95,87
Dois Riachos;2702504;AL;10,44
Dois Vizinhos;4107207;PR;94,17
Dolcinópolis;3514205;SP;75,4
Dom Aquino;5103601;MT;68,08
Dom Basílio;2910107;BA;10,12
Dom Bosco;3122470;MG;53,63
Dom Cavati;3122504;MG;65,89
Dom Eliseu;1502939;PA;30,15
Dom Expedito Lopes;2203404;PI;34,99
Dom Feliciano;4306502;RS;63
Dom Inocêncio;2203453;PI;6,44
Dom Joaquim;3122603;MG;46,01
Dom Macedo Costa;2910206;BA;33,21
Dom Pedrito;4306601;RS;73,14
Dom Pedro;2103802;MA;22,78
Dom Pedro de Alcântara;4306551;RS;91,04
Dom Silvério;3122702;MG;64,18
Dom Viçoso;3122801;MG;73,68
Domingos Martins;3201902;ES;81,35
Domingos Mourão;2203420;PI;20,59
Dona Emma;4205100;SC;94,77
Dona Euzébia;3122900;MG;68,83
Dona Francisca;4306700;RS;90,02
Dona Inês;2505709;PB;11,63
Dores de Campos;3123007;MG;76,54
Dores de Guanhães;3123106;MG;44,61
Dores do Indaiá;3123205;MG;62,57
Dores do Rio Preto;3202009;ES;61,22
Dores do Turvo;3123304;MG;60,79
Doresópolis;3123403;MG;75,74
Dormentes;2605152;PE;17,02
Douradina;4107256;PR;77,06
Douradina;5003504;MS;74,37
Dourado;3514304;SP;84,53
Douradoquara;3123502;MG;68,29
Dourados;5003702;MS;77,69
Doutor Camargo;4107306;PR;70,06
Doutor Maurício Cardoso;4306734;RS;94,23
Doutor Pedrinho;4205159;SC;93,25
Doutor Ricardo;4306759;RS;91,13
Doutor Severiano;2403202;RN;20,53
Doutor Ulysses;4128633;PR;44,97
Doverlândia;5207253;GO;80,61
Dracena;3514403;SP;85,57
Duartina;3514502;SP;78,56
Duas Barras;3301603;RJ;77,89
Duas Estradas;2505808;PB;24,01
Dueré;1707306;TO;45,41
Dumont;3514601;SP;81,62
Duque Bacelar;2103901;MA;10,17
Duque de Caxias;3301702;RJ;70,15
Durandé;3123528;MG;63,84
Echaporã;3514700;SP;78,63
Ecoporanga;3202108;ES;45,88
Edealina;5207352;GO;79,55
Edéia;5207402;GO;75,8
Eirunepé;1301407;AM;22,54
Eldorado;3514809;SP;58,17
Eldorado;5003751;MS;64,8
Eldorado do Carajás;1502954;PA;24,07
Eldorado do Sul;4306767;RS;84,52
Elesbão Veloso;2203503;PI;22
Elias Fausto;3514908;SP;87,5
Eliseu Martins;2203602;PI;39,02
Elisiário;3514924;SP;78,29
Elísio Medrado;2910305;BA;27,61
Elói Mendes;3123601;MG;68,7
Emas;2505907;PB;16,17
Embaúba;3514957;SP;72,54
Embu das Artes;3515004;SP;82,43
Embu-Guaçu;3515103;SP;81,56
Emilianópolis;3515129;SP;79
Encantado;4306809;RS;92,11
Encanto;2403301;RN;30,34
Encruzilhada;2910404;BA;16,17
Encruzilhada do Sul;4306908;RS;78,58
Enéas Marques;4107405;PR;92,28
Engenheiro Beltrão;4107504;PR;80,02
Engenheiro Caldas;3123700;MG;63,18
Engenheiro Coelho;3515152;SP;78,3
Engenheiro Navarro;3123809;MG;33,91
Engenheiro Paulo de Frontin;3301801;RJ;73,05
Engenho Velho;4306924;RS;73,98
Entre Folhas;3123858;MG;59,16
Entre Rios;2910503;BA;25,08
Entre Rios;4205175;SC;71,19
Entre Rios de Minas;3123908;MG;69,58
Entre Rios do Oeste;4107538;PR;95,91
Entre Rios do Sul;4306957;RS;68,17
Entre-Ijuís;4306932;RS;85,18
Envira;1301506;AM;45,07
Epitaciolândia;1200252;AC;48,04
Equador;2403400;RN;19,29
Erebango;4306973;RS;89,55
Erechim;4307005;RS;92,47
Ereré;2304277;CE;16,14
Érico Cardoso;2900504;BA;16,97
Ermo;4205191;SC;94,93
Ernestina;4307054;RS;89,47
Erval Grande;4307203;RS;72,34
Erval Seco;4307302;RS;77,39
Erval Velho;4205209;SC;94,24
Ervália;3124005;MG;59,44
Escada;2605202;PE;36,72
Esmeralda;4307401;RS;69,47
Esmeraldas;3124104;MG;68,49
Espera Feliz;3124203;MG;60,86
Esperança;2506004;PB;23,75
Esperança do Sul;4307450;RS;83,07
Esperança Nova;4107520;PR;86,04
Esperantina;1707405;TO;17,39
Esperantina;2203701;PI;25,08
Esperantinópolis;2104008;MA;16,68
Espigão Alto do Iguaçu;4107546;PR;65,88
Espigão D'Oeste;1100098;RO;71,8
Espinosa;3124302;MG;16,94
Espírito Santo;2403509;RN;21,67
Espírito Santo do Dourado;3124401;MG;72,52
Espírito Santo do Pinhal;3515186;SP;85,48
Espírito Santo do Turvo;3515194;SP;72,32
Esplanada;2910602;BA;24,24
Espumoso;4307500;RS;86,39
Estação;4307559;RS;89,27
Estância;2802106;SE;39,81
Estância Velha;4307609;RS;94,56
Esteio;4307708;RS;89,8
Estiva;3124500;MG;71,92
Estiva Gerbi;3557303;SP;84,1
Estreito;2104057;MA;35,88
Estrela;4307807;RS;92,33
Estrela d'Oeste;3515202;SP;82,12
Estrela Dalva;3124609;MG;58,58
Estrela de Alagoas;2702553;AL;9,16
Estrela do Indaiá;3124708;MG;56,07
Estrela do Norte;3515301;SP;78,99
Estrela do Norte;5207501;GO;65,88
Estrela do Sul;3124807;MG;67,97
Estrela Velha;4307815;RS;86,65
Euclides da Cunha;2910701;BA;20,71
Euclides da Cunha Paulista;3515350;SP;66,69
Eugênio de Castro;4307831;RS;91,73
Eugenópolis;3124906;MG;56,07
Eunápolis;2910727;BA;41,74
Eusébio;2304285;CE;74,09
Ewbank da Câmara;3125002;MG;62,63
Extrema;3125101;MG;82,13
Extremoz;2403608;RN;60,1
Exu;2605301;PE;12,41
Fagundes;2506103;PB;21,47
Fagundes Varela;4307864;RS;94,34
Faina;5207535;GO;60,18
Fama;3125200;MG;71,78
Faria Lemos;3125309;MG;67
Farias Brito;2304301;CE;14,31
Faro;1503002;PA;24,71
Farol;4107553;PR;81,66
Farroupilha;4307906;RS;94,92
Fartura;3515400;SP;78,12
Fartura do Piauí;2203750;PI;2,24
Fátima;1707553;TO;55,24
Fátima;2910750;BA;16,52
Fátima do Sul;5003801;MS;72,63
Faxinal;4107603;PR;70,55
Faxinal do Soturno;4308003;RS;90,32
Faxinal dos Guedes;4205308;SC;90,11
Faxinalzinho;4308052;RS;73,21
Fazenda Nova;5207600;GO;79,83
Fazenda Rio Grande;4107652;PR;91,49
Fazenda Vilanova;4308078;RS;93,49
Feijó;1200302;AC;46,03
Feira da Mata;2910776;BA;24,82
Feira de Santana;2910800;BA;38,21
Feira Grande;2702603;AL;10,91
Feira Nova;2605400;PE;17,09
Feira Nova;2802205;SE;26,19
Feira Nova do Maranhão;2104073;MA;24,92
Felício dos Santos;3125408;MG;39,5
Felipe Guerra;2403707;RN;19,62
Felisburgo;3125606;MG;30,7
Felixlândia;3125705;MG;47,91
Feliz;4308102;RS;94,71
Feliz Deserto;2702702;AL;25,68
Feliz Natal;5103700;MT;68,84
Fênix;4107702;PR;80,49
Fernandes Pinheiro;4107736;PR;69,07
Fernandes Tourinho;3125804;MG;59,16
Fernando de Noronha;2605459;PE;56,54
Fernando Falcão;2104081;MA;8,48
Fernando Pedroza;2403756;RN;30,27
Fernando Prestes;3515608;SP;83,33
Fernandópolis;3515509;SP;86,65
Fernão;3515657;SP;75,86
Ferraz de Vasconcelos;3515707;SP;83,36
Ferreira Gomes;1600238;AP;32,51
Ferreiros;2605509;PE;19,39
Ferros;3125903;MG;42,53
Fervedouro;3125952;MG;47,18
Figueira;4107751;PR;77,67
Figueirão;5003900;MS;75,46
Figueirópolis;1707652;TO;55,34
Figueirópolis D'Oeste;5103809;MT;88,01
Filadélfia;1707702;TO;34,32
Filadélfia;2910859;BA;13,59
Firmino Alves;2910909;BA;19,64
Firminópolis;5207808;GO;81,64
Flexeiras;2702801;AL;23,29
Flor da Serra do Sul;4107850;PR;85,2
Flor do Sertão;4205357;SC;92,16
Flora Rica;3515806;SP;72,13
Floraí;4107801;PR;76,89
Florânia;2403806;RN;21,17
Floreal;3515905;SP;76,51
Flores;2605608;PE;13,13
Flores da Cunha;4308201;RS;95,36
Flores de Goiás;5207907;GO;27,11
Flores do Piauí;2203800;PI;20,22
Floresta;2605707;PE;15,62
Floresta;4107900;PR;88,25
Floresta Azul;2911006;BA;22,37
Floresta do Araguaia;1503044;PA;26,28
Floresta do Piauí;2203859;PI;22,27
Florestal;3126000;MG;78,99
Florestópolis;4108007;PR;55,01
Floriano;2203909;PI;41,54
Floriano Peixoto;4308250;RS;86,58
Florianópolis;4205407;SC;92,72
Flórida;4108106;PR;87,41
Flórida Paulista;3516002;SP;66,53
Florínea;3516101;SP;76,85
Fonte Boa;1301605;AM;23,05
Fontoura Xavier;4308300;RS;67,8
Formiga;3126109;MG;76,45
Formigueiro;4308409;RS;71,74
Formosa;5208004;GO;66,92
Formosa da Serra Negra;2104099;MA;21,77
Formosa do Oeste;4108205;PR;76,61
Formosa do Rio Preto;2911105;BA;29,24
Formosa do Sul;4205431;SC;90,86
Formoso;3126208;MG;40,64
Formoso;5208103;GO;68,19
Formoso do Araguaia;1708205;TO;48,38
Forquetinha;4308433;RS;92,88
Forquilha;2304350;CE;26,55
Forquilhinha;4205456;SC;92,51
Fortaleza;2304400;CE;63,9
Fortaleza de Minas;3126307;MG;69,59
Fortaleza dos Nogueiras;2104107;MA;21,17
Fortaleza dos Valos;4308458;RS;93,24
Fortim;2304459;CE;37,42
Fortuna;2104206;MA;19,33
Fortuna de Minas;3126406;MG;60,68
Foz do Iguaçu;4108304;PR;88,01
Foz do Jordão;4108452;PR;66,98
Fraiburgo;4205506;SC;94,48
Franca;3516200;SP;87,31
Francinópolis;2204006;PI;16,66
Francisco Alves;4108320;PR;81,24
Francisco Ayres;2204105;PI;29,24
Francisco Badaró;3126505;MG;17,86
Francisco Beltrão;4108403;PR;90,29
Francisco Dantas;2403905;RN;12,55
Francisco Dumont;3126604;MG;26,79
Francisco Macedo;2204154;PI;4,9
Francisco Morato;3516309;SP;77,57
Francisco Sá;3126703;MG;28,57
Francisco Santos;2204204;PI;13,41
Franciscópolis;3126752;MG;25,79
Franco da Rocha;3516408;SP;84,88
Frecheirinha;2304509;CE;28,96
Frederico Westphalen;4308508;RS;90,1
Frei Gaspar;3126802;MG;22,82
Frei Inocêncio;3126901;MG;46,34
Frei Lagonegro;3126950;MG;29,83
Frei Martinho;2506202;PB;13,03
Frei Miguelinho;2605806;PE;10,3
Frei Paulo;2802304;SE;26,36
Frei Rogério;4205555;SC;85,57
Fronteira;3127008;MG;62,72
Fronteira dos Vales;3127057;MG;31,14
Fronteiras;2204303;PI;24,62
Fruta de Leite;3127073;MG;19,45
Frutal;3127107;MG;72,94
Frutuoso Gomes;2404002;RN;25,72
Fundão;3202207;ES;67,7
Funilândia;3127206;MG;48,19
Gabriel Monteiro;3516507;SP;84,78
Gado Bravo;2506251;PB;5,45
Gália;3516606;SP;69,73
Galiléia;3127305;MG;53,58
Galinhos;2404101;RN;32,11
Galvão;4205605;SC;77,77
Gameleira;2605905;PE;23,53
Gameleira de Goiás;5208152;GO;72,53
Gameleiras;3127339;MG;9,68
Gandu;2911204;BA;26,89
Garanhuns;2606002;PE;51,37
Gararu;2802403;SE;16,87
Garça;3516705;SP;79,12
Garibaldi;4308607;RS;95,57
Garopaba;4205704;SC;88,63
Garrafão do Norte;1503077;PA;13,62
Garruchos;4308656;RS;67,23
Garuva;4205803;SC;89,54
Gaspar;4205902;SC;94,35
Gastão Vidigal;3516804;SP;71,67
Gaúcha do Norte;5103858;MT;63,62
Gaurama;4308706;RS;92,38
Gavião;2911253;BA;22,23
Gavião Peixoto;3516853;SP;83,18
Geminiano;2204352;PI;22,46
General Câmara;4308805;RS;77,64
General Carneiro;4108502;PR;82,23
General Carneiro;5103908;MT;53,08
General Maynard;2802502;SE;34,84
General Salgado;3516903;SP;75,62
General Sampaio;2304608;CE;27,61
Gentil;4308854;RS;73,53
Gentio do Ouro;2911303;BA;17,83
Getulina;3517000;SP;75,18
Getúlio Vargas;4308904;RS;86,7
Gilbués;2204402;PI;19,61
Girau do Ponciano;2702900;AL;11,67
Giruá;4309001;RS;81,53
Glaucilândia;3127354;MG;21,46
Glicério;3517109;SP;83,18
Glória;2911402;BA;17,61
Glória D'Oeste;5103957;MT;66,82
Glória de Dourados;5004007;MS;74,03
Glória do Goitá;2606101;PE;16,06
Glorinha;4309050;RS;88,28
Godofredo Viana;2104305;MA;20,43
Godoy Moreira;4108551;PR;60,47
Goiabeira;3127370;MG;61,17
Goiana;2606200;PE;34,46
Goianá;3127388;MG;70,76
Goianápolis;5208400;GO;77,17
Goiandira;5208509;GO;78,61
Goianésia;5208608;GO;76,28
Goianésia do Pará;1503093;PA;28,22
Goiânia;5208707;GO;83,27
Goianinha;2404200;RN;38,73
Goianira;5208806;GO;72,4
Goianorte;1708304;TO;43,47
Goiás;5208905;GO;72,58
Goiatins;1709005;TO;24,51
Goiatuba;5209101;GO;77,69
Goioerê;4108601;PR;82,57
Goioxim;4108650;PR;72,02
Gonçalves;3127404;MG;80,98
Gonçalves Dias;2104404;MA;14,43
Gongogi;2911501;BA;24,18
Gonzaga;3127503;MG;55,12
Gouveia;3127602;MG;43,72
Gouvelândia;5209150;GO;75,97
Governador Archer;2104503;MA;18,19
Governador Celso Ramos;4206009;SC;92,53
Governador Dix-Sept Rosado;2404309;RN;19,57
Governador Edison Lobão;2104552;MA;23,02
Governador Eugênio Barros;2104602;MA;11,7
Governador Jorge Teixeira;1101005;RO;68,61
Governador Lindenberg;3202256;ES;69,12
Governador Luiz Rocha;2104628;MA;15,14
Governador Mangabeira;2911600;BA;26,67
Governador Newton Bello;2104651;MA;13,19
Governador Nunes Freire;2104677;MA;23,84
Governador Valadares;3127701;MG;74,14
Graça;2304657;CE;30,84
Graça Aranha;2104701;MA;13,95
Gracho Cardoso;2802601;SE;21,54
Grajaú;2104800;MA;20,76
Gramado;4309100;RS;93,9
Gramado dos Loureiros;4309126;RS;80,77
Gramado Xavier;4309159;RS;87,07
Grandes Rios;4108700;PR;75,62
Granito;2606309;PE;11,23
Granja;2304707;CE;13,26
Granjeiro;2304806;CE;12,85
Grão Mogol;3127800;MG;26,46
Grão-Pará;4206108;SC;97,38
Gravatá;2606408;PE;38
Gravataí;4309209;RS;88,61
Gravatal;4206207;SC;91,32
Groaíras;2304905;CE;41,29
Grossos;2404408;RN;30,15
Grupiara;3127909;MG;77,8
Guabiju;4309258;RS;95,38
Guabiruba;4206306;SC;95,27
Guaçuí;3202306;ES;59,7
Guadalupe;2204501;PI;29,25
Guaíba;4309308;RS;89
Guaiçara;3517208;SP;86,12
Guaimbê;3517307;SP;70,35
Guaíra;3517406;SP;82,5
Guaíra;4108809;PR;84,29
Guairaçá;4108908;PR;69,28
Guaiúba;2304954;CE;30,62
Guajará;1301654;AM;53,99
Guajará-Mirim;1100106;RO;46,13
Guajeru;2911659;BA;13,95
Guamaré;2404507;RN;25,86
Guamiranga;4108957;PR;77,44
Guanambi;2911709;BA;29,45
Guanhães;3128006;MG;60,86
Guapé;3128105;MG;75,34
Guapiaçu;3517505;SP;82,86
Guapiara;3517604;SP;50,8
Guapimirim;3301850;RJ;71,66
Guapirama;4109005;PR;63,74
Guapó;5209200;GO;66,35
Guaporé;4309407;RS;91,66
Guaporema;4109104;PR;84,03
Guará;3517703;SP;78,32
Guarabira;2506301;PB;47,02
Guaraçaí;3517802;SP;75,76
Guaraci;3517901;SP;75,33
Guaraci;4109203;PR;82,4
Guaraciaba;3128204;MG;38,56
Guaraciaba;4206405;SC;86,81
Guaraciaba do Norte;2305001;CE;41,19
Guaraciama;3128253;MG;17,98
Guaraí;1709302;TO;58,16
Guaraíta;5209291;GO;73,27
Guaramiranga;2305100;CE;33,04
Guaramirim;4206504;SC;91,13
Guaranésia;3128303;MG;74,92
Guarani;3128402;MG;58,24
Guarani d'Oeste;3518008;SP;75
Guarani das Missões;4309506;RS;75,16
Guarani de Goiás;5209408;GO;32,61
Guaraniaçu;4109302;PR;74,51
Guarantã;3518107;SP;71,95
Guarantã do Norte;5104104;MT;75,46
Guarapari;3202405;ES;67,66
Guarapuava;4109401;PR;82,85
Guaraqueçaba;4109500;PR;76,53
Guarará;3128501;MG;67,48
Guararapes;3518206;SP;82,09
Guararema;3518305;SP;79,05
Guaratinga;2911808;BA;16,76
Guaratinguetá;3518404;SP;84,11
Guaratuba;4109609;PR;89,15
Guarda-Mor;3128600;MG;72,75
Guareí;3518503;SP;70,25
Guariba;3518602;SP;73,49
Guaribas;2204550;PI;9,31
Guarinos;5209457;GO;60,68
Guarujá;3518701;SP;84,1
Guarujá do Sul;4206603;SC;90,7
Guarulhos;3518800;SP;86,2
Guatambú;4206652;SC;88,26
Guatapará;3518859;SP;79,05
Guaxupé;3128709;MG;78,98
Guia Lopes da Laguna;5004106;MS;60,55
Guidoval;3128808;MG;55,8
Guimarães;2104909;MA;25,98
Guimarânia;3128907;MG;67,35
Guiratinga;5104203;MT;64,22
Guiricema;3129004;MG;58,14
Gurinhatã;3129103;MG;71,07
Gurinhém;2506400;PB;23,15
Gurjão;2506509;PB;26,53
Gurupá;1503101;PA;14,14
Gurupi;1709500;TO;72,05
Guzolândia;3518909;SP;63,58
Harmonia;4309555;RS;96,19
Heitoraí;5209606;GO;75,41
Heliodora;3129202;MG;71,31
Heliópolis;2911857;BA;23,74
Herculândia;3519006;SP;80,82
Herval;4307104;RS;67,03
Herval d'Oeste;4206702;SC;92,88
Herveiras;4309571;RS;57,17
Hidrolândia;2305209;CE;22,2
Hidrolândia;5209705;GO;70,23
Hidrolina;5209804;GO;71,79
Holambra;3519055;SP;95,21
Honório Serpa;4109658;PR;86,12
Horizonte;2305233;CE;46,48
Horizontina;4309605;RS;96,27
Hortolândia;3519071;SP;89,54
Hugo Napoleão;2204600;PI;23,06
Hulha Negra;4309654;RS;64,46
Humaitá;1301704;AM;69,8
Humaitá;4309704;RS;93,79
Humberto de Campos;2105005;MA;8,71
Iacanga;3519105;SP;83,53
Iaciara;5209903;GO;31,2
Iacri;3519204;SP;71,03
Iaçu;2911907;BA;17,67
Iapu;3129301;MG;60,06
Iaras;3519253;SP;71,12
Iati;2606507;PE;12,45
Ibaiti;4109708;PR;70,48
Ibarama;4309753;RS;84,43
Ibaretama;2305266;CE;16,17
Ibaté;3519303;SP;81,2
Ibateguara;2703007;AL;20,14
Ibatiba;3202454;ES;67,76
Ibema;4109757;PR;85,66
Ibertioga;3129400;MG;46,63
Ibiá;3129509;MG;69,68
Ibiaçá;4309803;RS;86,22
Ibiaí;3129608;MG;29,76
Ibiam;4206751;SC;98,6
Ibiapina;2305308;CE;38,14
Ibiara;2506608;PB;12,6
Ibiassucê;2912004;BA;13,39
Ibicaraí;2912103;BA;27,56
Ibicaré;4206801;SC;91,53
Ibicoara;2912202;BA;21,02
Ibicuí;2912301;BA;26,45
Ibicuitinga;2305332;CE;19,62
Ibimirim;2606606;PE;15,27
Ibipeba;2912400;BA;23,03
Ibipitanga;2912509;BA;11,46
Ibiporã;4109807;PR;85,24
Ibiquera;2912608;BA;9,95
Ibirá;3519402;SP;80
Ibiracatu;3129657;MG;9,58
Ibiraci;3129707;MG;74,6
Ibiraçu;3202504;ES;65,69
Ibiraiaras;4309902;RS;90,46
Ibirajuba;2606705;PE;10,41
Ibirama;4206900;SC;94,75
Ibirapitanga;2912707;BA;16,08
Ibirapuã;2912806;BA;32,65
Ibirapuitã;4309951;RS;72,64
Ibirarema;3519501;SP;77,35
Ibirataia;2912905;BA;27,12
Ibirité;3129806;MG;75,34
Ibirubá;4310009;RS;91,42
Ibitiara;2913002;BA;16,79
Ibitinga;3519600;SP;85,38
Ibitirama;3202553;ES;57,21
Ibititá;2913101;BA;17,61
Ibitiúra de Minas;3129905;MG;72,26
Ibituruna;3130002;MG;59,98
Ibiúna;3519709;SP;76,23
Ibotirama;2913200;BA;23,94
Icapuí;2305357;CE;35,85
Içara;4207007;SC;92,24
Icaraí de Minas;3130051;MG;18,12
Icaraíma;4109906;PR;75,85
Icatu;2105104;MA;9,31
Icém;3519808;SP;75,25
Ichu;2913309;BA;13,84
Icó;2305407;CE;17,39
Iconha;3202603;ES;73,76
Ielmo Marinho;2404606;RN;16,07
Iepê;3519907;SP;80,97
Igaci;2703106;AL;12,84
Igaporã;2913408;BA;13,38
Igaraçu do Tietê;3520004;SP;80,98
Igaracy;2502607;PB;7,46
Igarapava;3520103;SP;67,42
Igarapé;3130101;MG;74,53
Igarapé do Meio;2105153;MA;10,11
Igarapé Grande;2105203;MA;14,84
Igarapé-Açu;1503200;PA;23,44
Igarapé-Miri;1503309;PA;20,57
Igarassu;2606804;PE;43,94
Igaratá;3520202;SP;75,81
Igaratinga;3130200;MG;70,94
Igrapiúna;2913457;BA;14,02
Igreja Nova;2703205;AL;16,07
Igrejinha;4310108;RS;91,55
Iguaba Grande;3301876;RJ;79,03
Iguaí;2913507;BA;25,92
Iguape;3520301;SP;70,77
Iguaraçu;4110003;PR;91,42
Iguaracy;2606903;PE;14,45
Iguatama;3130309;MG;64,06
Iguatemi;5004304;MS;57,87
Iguatu;2305506;CE;34,76
Iguatu;4110052;PR;80,8
Ijaci;3130408;MG;73,89
Ijuí;4310207;RS;91,32
Ilha Comprida;3520426;SP;77,01
Ilha das Flores;2802700;SE;26,44
Ilha de Itamaracá;2607604;PE;34,42
Ilha Grande;2204659;PI;26,04
Ilha Solteira;3520442;SP;87,67
Ilhabela;3520400;SP;88,34
Ilhéus;2913606;BA;40,5
Ilhota;4207106;SC;91,38
Ilicínea;3130507;MG;68,48
Ilópolis;4310306;RS;93,37
Imaculada;2506707;PB;8,12
Imaruí;4207205;SC;89,08
Imbaú;4110078;PR;64,59
Imbé;4310330;RS;89,6
Imbé de Minas;3130556;MG;49,29
Imbituba;4207304;SC;92,39
Imbituva;4110102;PR;86,92
Imbuia;4207403;SC;95,64
Imigrante;4310363;RS;92,22
Imperatriz;2105302;MA;48,02
Inácio Martins;4110201;PR;71,84
Inaciolândia;5209937;GO;66,85
Inajá;2607000;PE;6,91
Inajá;4110300;PR;80,42
Inconfidentes;3130606;MG;71,26
Indaiabira;3130655;MG;21,81
Indaial;4207502;SC;94,52
Indaiatuba;3520509;SP;93,4
Independência;2305605;CE;23,38
Independência;4310405;RS;93,69
Indiana;3520608;SP;76,71
Indianópolis;3130705;MG;72,97
Indianópolis;4110409;PR;68,71
Indiaporã;3520707;SP;79,64
Indiara;5209952;GO;73,1
Indiaroba;2802809;SE;21,61
Indiavaí;5104500;MT;63,83
Ingá;2506806;PB;29,16
Ingaí;3130804;MG;70,62
Ingazeira;2607109;PE;20,5
Inhacorá;4310413;RS;62,15
Inhambupe;2913705;BA;18,83
Inhangapi;1503408;PA;14,53
Inhapi;2703304;AL;9,82
Inhapim;3130903;MG;65,68
Inhaúma;3131000;MG;56,85
Inhuma;2204709;PI;26,79
Inhumas;5210000;GO;79,75
Inimutaba;3131109;MG;41,63
Inocência;5004403;MS;73,09
Inúbia Paulista;3520806;SP;80,02
Iomerê;4207577;SC;93,81
Ipaba;3131158;MG;68,45
Ipameri;5210109;GO;76,09
Ipanema;3131208;MG;70,11
Ipanguaçu;2404705;RN;17,59
Ipaporanga;2305654;CE;25,24
Ipatinga;3131307;MG;80,8
Ipaumirim;2305704;CE;16,93
Ipaussu;3520905;SP;74,68
Ipê;4310439;RS;92,93
Ipecaetá;2913804;BA;7,79
Iperó;3521002;SP;80,84
Ipeúna;3521101;SP;84,99
Ipiaçu;3131406;MG;65,38
Ipiaú;2913903;BA;42,11
Ipiguá;3521150;SP;85,03
Ipira;4207601;SC;94,5
Ipirá;2914000;BA;16,5
Ipiranga;4110508;PR;82,97
Ipiranga de Goiás;5210158;GO;73,42
Ipiranga do Norte;5104526;MT;76,96
Ipiranga do Piauí;2204808;PI;22,9
Ipiranga do Sul;4310462;RS;95,11
Ipixuna;1301803;AM;52,43
Ipixuna do Pará;1503457;PA;17,78
Ipojuca;2607208;PE;34,63
Iporá;5210208;GO;84,58
Iporã;4110607;PR;78,42
Iporã do Oeste;4207650;SC;91,02
Iporanga;3521200;SP;50,14
Ipu;2305803;CE;30,11
Ipuã;3521309;SP;71,91
Ipuaçu;4207684;SC;68,59
Ipubi;2607307;PE;10,32
Ipueira;2404804;RN;34,62
Ipueiras;1709807;TO;30,07
Ipueiras;2305902;CE;24,28
Ipuiúna;3131505;MG;73,33
Ipumirim;4207700;SC;94,03
Ipupiara;2914109;BA;26,87
